customer_id,signup_date,segment,region,monthly_fee,churn_month
4411,2024-01-20,midmarket,North America,133.66,-1
4412,2023-03-02,midmarket,North America,135.25,-1
4413,2024-07-05,smb,Europe,27.2,-1
4414,2023-09-19,smb,North America,38.05,5
4415,2023-07-19,smb,Europe,33.07,-1
4416,2023-08-24,midmarket,Europe,119.02,16
4417,2022-07-19,smb,North America,43.11,11
4418,2024-06-28,smb,North America,32.32,-1
4419,2022-05-13,smb,APAC,33.84,30
4420,2024-07-09,enterprise,APAC,280.89,1
4421,2025-06-29,enterprise,APAC,283.07,-1
4422,2024-09-01,smb,APAC,26.82,-1
4423,2023-08-05,midmarket,Other,101.64,10
4424,2023-02-06,smb,Europe,36.88,1
4425,2025-01-18,smb,North America,28.74,-1
4426,2022-11-25,midmarket,APAC,110.38,-1
4427,2023-09-08,midmarket,Europe,121.34,-1
4428,2024-09-10,smb,North America,39.03,-1
4429,2025-03-22,smb,Other,22.86,-1
4430,2025-03-21,smb,North America,29.98,2
4431,2022-04-22,midmarket,APAC,106.48,8
4432,2025-02-20,smb,Europe,32.56,-1
4433,2022-05-26,smb,North America,37.33,-1
4434,2024-01-16,smb,APAC,28.08,-1
4435,2025-04-01,smb,APAC,29.72,-1
4436,2024-04-15,midmarket,Europe,103.76,2
4437,2025-04-24,smb,Europe,29.85,-1
4438,2023-03-16,smb,North America,43.27,-1
4439,2023-02-06,midmarket,North America,124.61,13
4440,2023-02-21,smb,North America,35.27,15
4441,2023-03-30,smb,North America,35.21,4
4442,2024-05-21,smb,North America,36.32,-1
4443,2023-08-01,midmarket,Europe,98.46,17
4444,2024-07-29,smb,North America,31.22,-1
4445,2023-06-16,midmarket,Europe,102.69,12
4446,2023-01-28,smb,North America,38.5,-1
4447,2022-08-31,smb,North America,42.98,13
4448,2023-12-05,midmarket,Other,92.05,1
4449,2025-02-20,midmarket,Other,91.88,1
4450,2025-01-01,smb,APAC,29.91,-1
4451,2022-11-20,midmarket,North America,141.16,15
4452,2023-09-02,smb,Europe,33.15,1
4453,2024-06-18,smb,North America,29.75,-1
4454,2024-02-21,smb,Europe,30.51,-1
4455,2022-03-27,midmarket,APAC,99.56,2
4456,2024-01-25,midmarket,North America,123.28,-1
4457,2022-02-19,midmarket,APAC,122.05,40
4458,2022-05-29,smb,Europe,32.51,22
4459,2024-04-14,smb,North America,31.68,1
4460,2022-05-11,smb,North America,43.38,33
4461,2023-03-09,enterprise,APAC,386.48,1
4462,2024-01-21,midmarket,Europe,115.77,-1
4463,2024-04-16,midmarket,North America,107.8,1
4464,2023-07-23,smb,North America,37.49,-1
4465,2022-04-30,midmarket,Other,97.74,1
4466,2024-10-16,midmarket,North America,121.82,-1
4467,2025-04-27,smb,Other,25.67,-1
4468,2025-02-08,smb,Europe,31.74,-1
4469,2024-08-13,midmarket,North America,109.16,8
4470,2023-05-29,smb,North America,42.5,-1
4471,2025-01-23,enterprise,APAC,274.87,-1
4472,2023-09-15,enterprise,North America,370.71,-1
4473,2022-06-24,enterprise,North America,493.8,1
4474,2024-12-21,midmarket,North America,114.59,4
4475,2023-02-13,smb,APAC,29.54,2
4476,2025-04-12,smb,Europe,27.18,1
4477,2023-04-16,smb,Europe,28.16,-1
4478,2025-01-14,midmarket,North America,104.64,-1
4479,2023-11-17,smb,Europe,33.94,1
4480,2023-08-20,smb,APAC,26.38,13
4481,2023-01-14,midmarket,North America,149.68,-1
4482,2024-12-02,smb,Other,27.12,-1
4483,2022-03-19,smb,APAC,34.48,-1
4484,2023-08-22,smb,North America,40.86,1
4485,2023-04-16,midmarket,APAC,107.18,23
4486,2023-11-25,smb,Europe,31.15,-1
4487,2022-11-21,smb,Europe,37.57,-1
4488,2024-04-28,smb,North America,34.49,8
4489,2023-05-08,smb,APAC,25.65,9
4490,2022-08-29,midmarket,Europe,119.51,6
4491,2022-09-09,smb,APAC,26.75,28
4492,2024-06-07,smb,North America,36.53,-1
4493,2022-12-01,smb,North America,43.93,1
4494,2023-01-28,enterprise,Other,338.19,29
4495,2024-03-10,midmarket,Europe,96.52,-1
4496,2023-02-25,enterprise,North America,385.59,-1
4497,2023-05-11,midmarket,APAC,95.77,9
4498,2022-11-08,smb,North America,34.32,1
4499,2023-03-17,midmarket,APAC,103.18,3
4500,2024-06-02,smb,APAC,29.63,-1
4501,2023-11-13,smb,North America,37.91,1
4502,2025-06-26,smb,Europe,29.42,-1
4503,2024-09-11,midmarket,Other,85.36,1
4504,2022-01-22,smb,Other,26.83,8
4505,2023-04-29,smb,Europe,33.94,-1
4506,2023-01-05,smb,Europe,32.27,15
4507,2024-01-20,midmarket,Europe,100.57,1
4508,2022-12-05,smb,North America,40.05,7
4509,2025-05-17,enterprise,Europe,314.76,-1
4510,2023-01-18,smb,North America,34.25,1
4511,2023-10-29,midmarket,North America,124.1,1
4512,2022-06-06,midmarket,North America,126.31,-1
4513,2025-03-06,smb,APAC,27.84,-1
4514,2025-03-09,midmarket,North America,98.48,1
4515,2024-10-09,smb,North America,37.78,-1
4516,2023-03-25,smb,North America,37.23,4
4517,2022-03-16,midmarket,North America,116.88,22
4518,2024-06-26,midmarket,Other,78.71,-1
4519,2023-07-02,midmarket,North America,143.53,13
4520,2025-06-17,smb,North America,33.05,-1
4521,2024-06-10,smb,Other,27.87,-1
4522,2023-11-19,enterprise,North America,461.11,3
4523,2025-06-13,smb,Europe,26.89,-1
4524,2024-10-18,enterprise,APAC,309.85,-1
4525,2023-08-08,smb,APAC,30.05,8
4526,2022-01-25,smb,North America,44.37,1
4527,2022-04-29,enterprise,Europe,385.04,12
4528,2023-07-21,smb,Europe,36.46,18
4529,2023-12-19,midmarket,Europe,110.8,-1
4530,2022-02-08,smb,North America,44.56,18
4531,2022-06-11,smb,APAC,26.93,7
4532,2024-06-17,smb,Europe,30.01,1
4533,2024-08-16,smb,Europe,27.14,7
4534,2022-02-08,smb,Other,33.27,-1
4535,2023-10-10,midmarket,APAC,89.85,-1
4536,2022-04-14,smb,APAC,33.05,1
4537,2024-07-12,midmarket,North America,103.42,-1
4538,2024-11-30,smb,North America,30.93,-1
4539,2025-01-14,enterprise,Europe,315.95,-1
4540,2024-02-03,smb,North America,38.65,1
4541,2024-03-13,smb,Europe,28.53,9
4542,2025-03-28,midmarket,Europe,108.52,-1
4543,2024-02-21,smb,Europe,33.67,3
4544,2023-07-24,smb,North America,42.38,-1
4545,2024-08-20,midmarket,APAC,97.58,1
4546,2024-01-24,smb,Europe,32.43,7
4547,2024-12-10,smb,Europe,30.28,1
4548,2023-11-01,smb,Europe,27.79,-1
4549,2025-01-13,midmarket,North America,115.69,-1
4550,2022-02-27,smb,Europe,38.51,4
4551,2022-02-16,midmarket,North America,117.62,1
4552,2022-05-07,smb,Europe,30.51,7
4553,2023-12-11,midmarket,North America,127.18,11
4554,2024-06-23,midmarket,North America,132.11,1
4555,2022-10-03,enterprise,North America,415.53,4
4556,2022-07-18,midmarket,North America,149.16,34
4557,2025-01-02,smb,APAC,25.02,1
4558,2024-08-15,smb,APAC,26.74,1
4559,2024-04-07,smb,North America,40.06,-1
4560,2023-09-16,smb,North America,35.66,-1
4561,2023-06-21,midmarket,APAC,102.56,-1
4562,2022-01-27,enterprise,North America,520.09,1
4563,2022-08-29,smb,Europe,31.48,1
4564,2025-02-18,smb,North America,29.33,-1
4565,2023-03-09,smb,Europe,37.25,-1
4566,2024-06-17,midmarket,Other,90.03,-1
4567,2024-06-17,smb,North America,39.78,-1
4568,2023-01-30,enterprise,Other,356.65,-1
4569,2022-09-18,smb,APAC,31.21,12
4570,2024-06-01,midmarket,Other,87.68,-1
4571,2022-04-30,smb,APAC,30.88,6
4572,2023-09-24,midmarket,APAC,88.27,11
4573,2025-02-07,smb,Europe,28.66,-1
4574,2024-06-26,enterprise,APAC,342.28,7
4575,2024-09-02,smb,North America,39.38,1
4576,2022-04-17,midmarket,Europe,134.69,-1
4577,2022-09-12,smb,Europe,38.39,5
4578,2022-12-18,midmarket,North America,112.13,1
4579,2023-01-08,enterprise,North America,436.76,-1
4580,2022-09-05,smb,North America,35.29,1
4581,2025-05-25,enterprise,North America,388.66,-1
4582,2022-07-30,midmarket,North America,152.16,1
4583,2024-06-22,smb,North America,38.84,-1
4584,2024-01-19,smb,North America,39.76,15
4585,2024-02-19,smb,Europe,29.74,-1
4586,2022-10-01,midmarket,North America,132.35,21
4587,2023-01-28,smb,North America,35.55,1
4588,2024-02-13,smb,North America,36.21,-1
4589,2023-01-17,midmarket,North America,122.72,7
4590,2024-06-04,smb,North America,38.13,-1
4591,2022-02-20,enterprise,Other,334.83,33
4592,2022-04-03,smb,North America,42.08,-1
4593,2024-07-18,smb,North America,38.6,-1
4594,2024-02-26,smb,Europe,29.13,1
4595,2022-02-25,smb,APAC,32.5,-1
4596,2025-02-21,midmarket,Europe,109.99,-1
4597,2022-01-07,midmarket,North America,156.66,-1
4598,2025-05-04,smb,Europe,25.69,-1
4599,2024-07-19,smb,Europe,31.83,-1
4600,2025-06-14,smb,North America,32.05,-1
4601,2025-04-25,midmarket,Other,78.38,-1
4602,2023-02-04,smb,Other,25.1,-1
4603,2024-08-23,midmarket,Europe,105.59,-1
4604,2022-09-27,midmarket,North America,126.32,13
4605,2023-08-25,smb,Europe,33.56,-1
4606,2022-11-03,smb,Other,26.52,4
4607,2023-09-13,smb,APAC,24.33,4
4608,2025-01-18,smb,North America,36.3,3
4609,2023-07-11,midmarket,North America,113.75,5
4610,2022-04-28,smb,North America,36.75,1
4611,2023-02-19,smb,APAC,27.27,12
4612,2024-09-30,smb,Europe,28.45,9
4613,2023-10-28,midmarket,North America,124.17,11
4614,2023-12-16,enterprise,North America,450.08,3
4615,2023-07-05,midmarket,North America,132.32,6
4616,2023-01-09,enterprise,APAC,304.07,1
4617,2024-02-03,enterprise,North America,368.64,-1
4618,2024-03-18,smb,North America,39.14,-1
4619,2025-02-20,smb,Europe,26.88,-1
4620,2024-02-28,midmarket,Europe,97.28,-1
4621,2025-06-23,smb,Europe,24.19,-1
4622,2024-11-20,smb,APAC,28.78,3
4623,2022-04-11,smb,North America,42.54,-1
4624,2023-05-16,smb,North America,35.59,18
4625,2023-05-06,smb,North America,31.79,-1
4626,2022-01-04,midmarket,Europe,130.28,1
4627,2022-08-19,midmarket,Other,86.86,3
4628,2024-08-30,smb,North America,34.12,-1
4629,2023-03-26,smb,APAC,32.49,-1
4630,2022-07-08,smb,Europe,31.43,4
4631,2023-01-02,smb,Other,27.1,-1
4632,2022-12-17,midmarket,Europe,119.45,27
4633,2022-08-11,midmarket,North America,140.51,4
4634,2022-05-10,smb,APAC,30.58,-1
4635,2024-09-01,enterprise,APAC,301.09,-1
4636,2024-11-18,smb,Europe,28.83,-1
4637,2023-09-26,smb,APAC,28.49,1
4638,2024-02-25,smb,North America,34.0,-1
4639,2025-03-18,midmarket,Europe,91.86,-1
4640,2024-12-11,smb,North America,31.93,-1
4641,2022-02-11,midmarket,North America,136.45,14
4642,2025-04-30,smb,North America,31.89,-1
4643,2022-03-27,midmarket,North America,140.24,-1
4644,2022-02-03,smb,North America,41.64,30
4645,2023-05-30,smb,Europe,37.26,10
4646,2024-08-09,midmarket,APAC,95.86,-1
4647,2022-04-13,smb,North America,42.49,1
4648,2023-01-09,midmarket,North America,114.68,-1
4649,2022-12-02,smb,North America,41.21,16
4650,2023-05-23,smb,North America,37.4,7
4651,2025-06-12,smb,North America,36.28,-1
4652,2023-02-27,midmarket,Europe,128.79,-1
4653,2022-09-24,smb,APAC,27.89,-1
4654,2022-06-06,smb,Europe,38.6,1
4655,2022-09-10,smb,Europe,35.45,-1
4656,2022-06-19,midmarket,Europe,125.66,22
4657,2024-01-02,enterprise,North America,406.01,-1
4658,2023-06-21,smb,North America,35.5,7
4659,2023-09-28,midmarket,North America,136.63,-1
4660,2024-11-27,midmarket,North America,99.79,-1
4661,2024-01-11,smb,APAC,28.38,1
4662,2022-07-17,midmarket,Europe,101.78,-1
4663,2023-04-26,smb,Europe,30.19,-1
4664,2023-02-03,enterprise,North America,461.82,-1
4665,2024-11-20,smb,North America,36.57,6
4666,2023-01-27,smb,Other,31.39,1
4667,2022-06-26,smb,North America,41.87,1
4668,2024-07-28,smb,Europe,31.77,11
4669,2023-07-01,smb,North America,41.86,-1
4670,2022-05-03,midmarket,North America,136.99,6
4671,2024-05-30,smb,North America,36.7,1
4672,2022-09-26,smb,APAC,33.7,6
4673,2025-01-12,smb,North America,36.27,-1
4674,2024-11-28,midmarket,Europe,109.5,-1
4675,2023-04-17,midmarket,North America,129.93,-1
4676,2023-12-10,smb,Europe,31.57,-1
4677,2023-12-26,smb,Europe,32.71,-1
4678,2024-04-13,midmarket,Europe,111.48,9
4679,2022-03-30,midmarket,North America,138.63,-1
4680,2023-02-19,smb,North America,34.28,-1
4681,2022-08-06,enterprise,APAC,322.15,1
4682,2024-06-09,smb,Europe,30.28,2
4683,2022-03-30,midmarket,North America,124.6,-1
4684,2023-10-22,midmarket,North America,121.85,-1
4685,2024-07-17,enterprise,North America,354.75,-1
4686,2025-04-25,smb,Europe,25.69,-1
4687,2023-01-03,smb,North America,41.95,-1
4688,2022-01-11,enterprise,North America,465.83,11
4689,2024-07-12,midmarket,North America,129.04,2
4690,2022-01-02,midmarket,Europe,102.42,23
4691,2022-03-26,midmarket,APAC,100.13,-1
4692,2025-06-17,smb,Europe,24.31,-1
4693,2025-01-05,enterprise,Europe,284.24,-1
4694,2024-06-21,smb,APAC,23.48,-1
4695,2024-12-02,midmarket,North America,116.61,-1
4696,2022-04-07,smb,Europe,30.28,4
4697,2022-04-24,midmarket,North America,148.29,7
4698,2023-01-19,midmarket,North America,131.04,4
4699,2022-01-31,midmarket,Europe,110.83,1
4700,2025-02-07,enterprise,North America,420.8,-1
4701,2022-03-13,midmarket,Europe,119.24,-1
4702,2023-11-26,smb,Europe,30.06,-1
4703,2024-12-25,midmarket,North America,118.22,-1
4704,2024-07-26,midmarket,North America,125.19,11
4705,2022-10-27,midmarket,Europe,117.08,-1
4706,2023-08-24,smb,Europe,36.1,-1
4707,2023-12-01,smb,APAC,26.94,11
4708,2024-09-06,smb,North America,33.42,-1
4709,2023-06-28,smb,APAC,32.17,24
4710,2022-12-30,smb,North America,39.8,-1
4711,2024-10-12,midmarket,North America,133.51,-1
4712,2025-02-05,smb,Europe,31.61,-1
4713,2023-09-16,smb,North America,36.7,-1
4714,2022-02-05,enterprise,North America,476.4,26
4715,2023-10-01,smb,North America,35.35,-1
4716,2025-02-08,midmarket,APAC,79.67,1
4717,2025-06-16,enterprise,APAC,284.2,-1
4718,2023-05-27,smb,Other,25.76,8
4719,2022-07-11,enterprise,North America,471.25,29
4720,2024-01-01,smb,Europe,32.73,1
4721,2024-11-25,smb,APAC,30.08,-1
4722,2025-04-20,smb,North America,28.88,-1
4723,2022-03-08,midmarket,North America,135.4,17
4724,2023-01-06,smb,North America,36.88,17
4725,2023-09-02,smb,Europe,32.05,-1
4726,2022-05-06,midmarket,Europe,104.36,1
4727,2025-02-04,midmarket,North America,114.3,-1
4728,2022-05-24,smb,North America,41.37,7
4729,2024-04-28,smb,Europe,28.96,6
4730,2025-03-18,midmarket,Europe,103.57,-1
4731,2024-05-24,midmarket,North America,111.83,-1
4732,2024-08-31,smb,North America,33.18,5
4733,2022-12-02,midmarket,Other,108.69,-1
4734,2024-11-21,enterprise,Europe,289.56,-1
4735,2023-06-19,smb,Europe,30.07,1
4736,2022-03-20,enterprise,Europe,448.14,-1
4737,2023-04-13,midmarket,Other,84.93,23
4738,2023-03-23,smb,North America,36.51,10
4739,2023-10-28,smb,North America,35.87,-1
4740,2022-12-04,smb,North America,39.97,28
4741,2023-08-13,midmarket,APAC,101.9,-1
4742,2023-07-01,smb,North America,38.33,4
4743,2023-02-22,smb,North America,42.85,18
4744,2024-06-07,smb,North America,33.78,1
4745,2023-01-25,smb,Europe,32.97,1
4746,2024-09-04,smb,Europe,34.02,-1
4747,2022-11-17,smb,North America,34.12,-1
4748,2025-01-08,smb,North America,38.13,-1
4749,2023-04-11,midmarket,APAC,114.1,-1
4750,2022-02-21,smb,North America,45.52,1
4751,2022-07-11,smb,Europe,29.62,9
4752,2024-10-25,midmarket,North America,119.85,-1
4753,2025-01-17,enterprise,APAC,331.1,-1
4754,2022-09-28,smb,North America,36.61,19
4755,2024-02-08,midmarket,Europe,109.14,-1
4756,2024-01-03,smb,North America,33.21,9
4757,2022-06-20,smb,North America,34.96,-1
4758,2023-07-31,enterprise,Europe,405.78,1
4759,2024-06-04,midmarket,Europe,119.07,1
4760,2025-05-19,smb,APAC,22.4,-1
4761,2024-12-17,enterprise,Europe,297.68,-1
4762,2022-05-05,smb,Europe,35.27,11
4763,2022-10-31,midmarket,APAC,90.69,7
4764,2023-07-12,smb,North America,38.38,5
4765,2022-07-12,smb,APAC,32.65,18
4766,2023-12-30,midmarket,North America,120.29,1
4767,2022-01-11,smb,North America,43.34,1
4768,2022-05-25,smb,APAC,27.34,14
4769,2022-03-02,enterprise,North America,428.61,-1
4770,2023-01-13,midmarket,North America,142.45,-1
4771,2024-08-30,smb,North America,30.27,-1
4772,2022-08-15,smb,Europe,31.69,9
4773,2025-06-13,smb,Europe,29.46,-1
4774,2022-12-10,smb,North America,35.32,9
4775,2022-02-27,midmarket,North America,136.58,36
4776,2023-03-05,midmarket,North America,142.21,1
4777,2024-08-12,smb,North America,32.15,-1
4778,2022-05-17,smb,North America,38.75,1
4779,2022-04-02,smb,North America,33.96,-1
4780,2024-12-19,midmarket,APAC,96.34,-1
4781,2024-01-26,smb,Europe,29.8,-1
4782,2023-03-14,smb,North America,41.74,12
4783,2024-08-22,midmarket,North America,103.78,-1
4784,2024-12-13,smb,North America,36.65,-1
4785,2023-04-04,smb,North America,41.01,-1
4786,2023-12-18,midmarket,North America,133.68,12
4787,2022-01-14,midmarket,APAC,115.59,7
4788,2023-01-26,midmarket,Europe,104.48,1
4789,2024-01-30,smb,Europe,30.37,-1
4790,2022-09-09,midmarket,North America,128.39,26
4791,2025-06-18,midmarket,Europe,89.88,-1
4792,2025-05-24,enterprise,Other,276.97,-1
4793,2022-11-25,enterprise,North America,464.93,1
4794,2023-05-21,midmarket,APAC,99.44,1
4795,2022-08-30,smb,North America,44.5,18
4796,2023-10-06,enterprise,Europe,384.14,-1
4797,2022-06-08,midmarket,North America,132.52,1
4798,2023-05-14,enterprise,Europe,359.99,-1
4799,2023-12-10,midmarket,North America,126.55,1
4800,2024-02-20,enterprise,Europe,346.92,-1
4801,2024-02-01,smb,Europe,28.4,1
4802,2022-10-10,smb,Europe,33.77,-1
4803,2024-10-07,smb,Europe,31.25,1
4804,2024-06-01,midmarket,North America,114.58,1
4805,2024-08-18,smb,Europe,28.08,-1
4806,2023-08-20,smb,North America,33.63,15
4807,2025-02-12,enterprise,Europe,318.5,1
4808,2023-05-13,midmarket,North America,118.07,1
4809,2024-10-25,smb,Europe,32.05,-1
4810,2022-09-17,midmarket,North America,138.47,12
4811,2022-11-12,midmarket,Other,91.1,6
4812,2023-11-04,smb,Europe,36.11,1
4813,2023-12-11,enterprise,North America,429.49,-1
4814,2024-08-10,smb,Europe,26.81,-1
4815,2023-01-15,midmarket,North America,143.29,-1
4816,2025-01-18,enterprise,North America,413.33,1
4817,2023-02-25,enterprise,North America,432.6,16
4818,2023-11-13,midmarket,APAC,89.34,-1
4819,2025-04-04,smb,Other,26.71,-1
4820,2023-11-20,smb,APAC,25.13,19
4821,2024-05-20,smb,North America,34.22,-1
4822,2025-03-05,smb,North America,36.4,-1
4823,2025-05-28,midmarket,APAC,96.18,-1
4824,2023-09-30,midmarket,North America,130.23,-1
4825,2023-06-16,enterprise,Europe,314.37,-1
4826,2022-09-09,smb,Other,27.22,9
4827,2023-11-17,smb,North America,40.03,-1
4828,2025-03-17,smb,North America,35.45,-1
4829,2023-09-14,smb,APAC,31.28,-1
4830,2023-03-21,smb,Europe,28.46,1
4831,2022-05-17,midmarket,Other,113.37,-1
4832,2023-05-13,smb,Europe,29.8,24
4833,2022-10-30,smb,North America,36.65,5
4834,2025-05-31,smb,APAC,28.35,-1
4835,2023-11-05,enterprise,APAC,314.59,1
4836,2022-06-24,midmarket,Other,103.94,21
4837,2022-03-27,smb,Europe,35.22,22
4838,2024-12-21,smb,Europe,32.61,-1
4839,2025-04-03,smb,North America,29.65,1
4840,2024-08-31,smb,North America,30.36,-1
4841,2022-06-08,midmarket,Other,103.62,2
4842,2022-05-06,midmarket,Other,110.48,25
4843,2022-09-10,smb,Europe,38.0,-1
4844,2024-08-16,midmarket,Other,84.88,-1
4845,2024-09-03,smb,North America,36.77,-1
4846,2024-12-05,smb,APAC,25.58,-1
4847,2022-05-04,midmarket,Europe,111.4,21
4848,2022-07-15,midmarket,Europe,100.04,19
4849,2025-02-22,enterprise,Europe,307.27,1
4850,2025-03-31,midmarket,Europe,89.29,-1
4851,2024-07-14,smb,APAC,25.28,3
4852,2022-05-16,midmarket,North America,126.88,-1
4853,2022-03-29,midmarket,APAC,118.53,1
4854,2022-03-12,midmarket,North America,124.57,22
4855,2024-06-01,enterprise,North America,437.06,-1
4856,2024-12-15,smb,Europe,32.55,1
4857,2024-03-16,smb,APAC,27.44,1
4858,2022-12-01,smb,APAC,31.93,17
4859,2024-08-24,smb,North America,32.65,-1
4860,2022-03-17,midmarket,North America,116.95,11
4861,2024-11-22,smb,Europe,31.4,-1
4862,2025-02-12,enterprise,APAC,308.49,-1
4863,2024-07-05,smb,Other,25.36,3
4864,2025-01-26,enterprise,APAC,336.55,-1
4865,2024-01-18,midmarket,Europe,114.08,15
4866,2023-08-21,enterprise,APAC,321.31,-1
4867,2023-02-16,smb,North America,32.78,4
4868,2025-03-22,midmarket,APAC,99.25,-1
4869,2024-06-08,smb,Europe,34.76,-1
4870,2022-09-01,enterprise,North America,461.02,1
4871,2025-05-06,smb,Europe,30.88,-1
4872,2022-03-17,smb,APAC,31.27,32
4873,2024-01-20,midmarket,North America,113.12,-1
4874,2022-09-01,midmarket,North America,149.37,20
4875,2024-04-27,midmarket,Europe,111.09,11
4876,2023-06-11,smb,Other,27.83,1
4877,2023-07-12,smb,Europe,33.87,1
4878,2024-05-06,midmarket,North America,120.72,8
4879,2024-08-22,midmarket,Europe,89.31,1
4880,2023-04-30,midmarket,North America,134.7,24
4881,2025-06-27,midmarket,North America,95.43,-1
4882,2023-09-29,smb,North America,33.49,1
4883,2022-07-24,midmarket,Europe,104.66,1
4884,2022-01-09,midmarket,North America,131.38,24
4885,2022-09-16,smb,North America,43.52,14
4886,2024-05-31,smb,North America,30.66,2
4887,2023-11-20,smb,Europe,30.12,8
4888,2023-03-08,enterprise,North America,464.0,1
4889,2023-09-07,smb,North America,40.54,-1
4890,2024-12-05,smb,Europe,31.47,4
4891,2023-12-31,smb,APAC,32.11,-1
4892,2022-03-16,enterprise,APAC,377.67,1
4893,2022-03-04,smb,Europe,37.23,-1
4894,2023-09-08,smb,Europe,31.05,-1
4895,2023-05-31,smb,APAC,27.46,-1
4896,2024-12-21,smb,Europe,29.05,1
4897,2024-01-14,smb,Europe,33.65,16
4898,2024-08-23,smb,North America,36.09,4
4899,2024-01-17,smb,North America,38.74,-1
4900,2023-03-17,midmarket,North America,134.09,1
4901,2024-04-18,midmarket,North America,129.38,-1
4902,2024-03-03,smb,Other,23.5,-1
4903,2024-07-07,smb,North America,32.88,-1
4904,2022-08-30,smb,Europe,34.5,7
4905,2024-03-29,smb,Other,22.4,-1
4906,2022-12-31,smb,Europe,37.35,6
4907,2024-10-05,smb,North America,31.49,-1
4908,2024-10-15,midmarket,Other,75.89,-1
4909,2024-03-08,smb,North America,37.2,-1
4910,2025-04-22,midmarket,North America,102.92,-1
4911,2023-11-17,smb,North America,36.86,-1
4912,2022-02-02,smb,North America,37.05,20
4913,2024-02-13,midmarket,APAC,86.04,-1
4914,2024-09-19,midmarket,North America,126.06,1
4915,2022-05-10,midmarket,APAC,102.47,1
4916,2022-05-14,smb,North America,40.39,-1
4917,2022-12-15,midmarket,APAC,93.82,-1
4918,2024-12-13,midmarket,North America,117.68,3
4919,2023-11-04,smb,Other,26.12,-1
4920,2025-05-30,midmarket,North America,97.53,-1
4921,2025-01-18,smb,APAC,28.09,-1
4922,2023-12-09,smb,APAC,28.62,-1
4923,2024-05-16,enterprise,Europe,393.37,-1
4924,2023-02-27,enterprise,North America,472.56,1
4925,2022-04-26,smb,Europe,35.26,10
4926,2023-05-24,smb,Europe,27.99,-1
4927,2024-01-26,enterprise,Europe,382.9,-1
4928,2022-08-21,smb,Europe,34.38,14
4929,2022-10-10,smb,Other,31.39,7
4930,2022-01-20,enterprise,Other,347.93,-1
4931,2024-07-25,smb,Europe,25.68,11
4932,2025-02-21,smb,North America,36.58,-1
4933,2024-11-21,midmarket,North America,126.95,-1
4934,2023-04-30,smb,Europe,28.68,19
4935,2024-01-28,midmarket,Other,95.79,2
4936,2025-05-10,midmarket,North America,113.58,1
4937,2024-01-25,midmarket,North America,126.13,10
4938,2023-01-13,smb,North America,42.48,1
4939,2023-03-09,smb,North America,34.84,19
4940,2024-07-16,smb,Other,21.91,-1
4941,2023-07-24,midmarket,Europe,100.47,-1
4942,2024-12-04,smb,North America,38.0,1
4943,2025-01-07,smb,North America,30.7,-1
4944,2022-02-15,midmarket,North America,144.56,17
4945,2024-07-11,enterprise,Europe,374.98,1
4946,2023-04-18,smb,Europe,35.66,-1
4947,2023-10-26,midmarket,North America,106.4,-1
4948,2022-12-04,smb,North America,32.6,1
4949,2023-04-15,smb,APAC,33.64,1
4950,2023-02-26,enterprise,APAC,341.34,-1
4951,2022-03-06,smb,Europe,30.14,4
4952,2024-09-25,smb,Europe,25.63,1
4953,2022-07-02,smb,Other,31.63,17
4954,2023-04-25,smb,Europe,36.55,20
4955,2022-09-04,smb,Other,28.87,-1
4956,2022-07-24,smb,North America,37.64,27
4957,2023-04-22,midmarket,North America,136.31,3
4958,2025-03-18,midmarket,North America,97.64,1
4959,2025-04-19,midmarket,APAC,99.31,1
4960,2023-05-03,smb,Europe,30.06,3
4961,2023-10-07,smb,North America,33.0,-1
4962,2025-06-11,midmarket,Other,78.13,-1
4963,2022-10-27,smb,Other,24.79,1
4964,2025-04-20,enterprise,North America,365.26,-1
4965,2022-05-15,enterprise,Europe,417.96,6
4966,2022-10-16,midmarket,Europe,114.99,5
4967,2023-03-08,smb,North America,39.57,7
4968,2022-02-17,midmarket,Europe,109.19,-1
4969,2024-11-06,smb,North America,32.94,1
4970,2024-12-27,smb,APAC,26.6,-1
4971,2023-05-05,enterprise,APAC,340.86,-1
4972,2024-12-03,smb,APAC,23.96,-1
4973,2024-09-12,midmarket,APAC,100.67,-1
4974,2024-10-19,smb,North America,29.96,1
4975,2024-10-21,midmarket,North America,103.01,-1
4976,2024-01-02,smb,Europe,28.81,-1
4977,2022-05-22,smb,North America,41.34,-1
4978,2025-03-24,midmarket,Europe,86.53,-1
4979,2024-02-16,midmarket,North America,104.14,-1
4980,2025-02-24,midmarket,North America,113.64,-1
4981,2025-05-08,enterprise,Europe,311.64,1
4982,2022-08-27,smb,Europe,30.39,1
4983,2023-05-29,smb,Europe,33.95,-1
4984,2022-09-03,smb,Europe,35.15,-1
4985,2022-03-07,smb,North America,35.36,38
4986,2025-05-18,smb,APAC,23.64,-1
4987,2025-03-24,smb,Europe,27.73,-1
4988,2025-04-03,midmarket,Europe,113.04,-1
4989,2025-02-01,midmarket,North America,123.83,-1
4990,2024-04-07,midmarket,Europe,100.01,-1
4991,2023-10-29,midmarket,North America,142.13,2
4992,2025-06-19,midmarket,Europe,96.13,-1
4993,2023-12-06,midmarket,North America,119.02,-1
4994,2024-03-30,midmarket,APAC,107.81,-1
4995,2022-09-28,midmarket,APAC,111.41,1
